id,title,context,question,answers,yi-1.5,BLEU,ROUGE_rouge1,ROUGE_rouge2,ROUGE_rougeL,BERTScore_Precision,BERTScore_Recall,BERTScore_F1,METEOR
5727965bf1498d1400e8fce4,Dissolution_of_the_Soviet_Union,"On October 2, the Popular Front formally launched its political platform at a two-day congress. Väljas attended, gambling that the front could help Estonia become a model of economic and political revival, while moderating separatist and other radical tendencies. On November 16, 1988, the Supreme Soviet of the Estonian SSR adopted a declaration of national sovereignty under which Estonian laws would take precedence over those of the Soviet Union. Estonia's parliament also laid claim to the republic's natural resources including land, inland waters, forests, mineral deposits, and to the means of industrial production, agriculture, construction, state banks, transportation, and municipal services within the territory of Estonia's borders.",Whose laws would take precedence according to the declaration of national sovereignty?,Estonian,"Estonian laws would take precedence, according to the declaration of national sovereignty.",9.788429383461836e-232,0.15384615384615385,0.0,0.15384615384615385,0.8366736173629761,0.8811092376708984,0.8583167195320129,0.2380952380952381
5727af0cff5b5019007d927c,Cubism,"The reemergence of Cubism coincided with the appearance from about 1917–24 of a coherent body of theoretical writing by Pierre Reverdy, Maurice Raynal and Daniel-Henry Kahnweiler and, among the artists, by Gris, Léger and Gleizes. The occasional return to classicism—figurative work either exclusively or alongside Cubist work—experienced by many artists during this period (called Neoclassicism) has been linked to the tendency to evade the realities of the war and also to the cultural dominance of a classical or Latin image of France during and immediately following the war. Cubism after 1918 can be seen as part of a wide ideological shift towards conservatism in both French society and culture. Yet, Cubism itself remained evolutionary both within the oeuvre of individual artists, such as Gris and Metzinger, and across the work of artists as different from each other as Braque, Léger and Gleizes. Cubism as a publicly debated movement became relatively unified and open to definition. Its theoretical purity made it a gauge against which such diverse tendencies as Realism or Naturalism, Dada, Surrealism and abstraction could be compared.",In 1918 which way did the French idealogies shift that effected Cubism?,conservatism,"In 1918, French ideologies shifted towards conservatism, which affected Cubism.",0.0,0.18181818181818182,0.0,0.18181818181818182,0.833307683467865,0.825880229473114,0.8295773267745972,0.0
56cda41362d2951400fa679b,The_Legend_of_Zelda:_Twilight_Princess,"Media requests at the trade show prompted Kondo to consider using orchestral music for the other tracks in the game as well, a notion reinforced by his preference for live instruments. He originally envisioned a full 50-person orchestra for action sequences and a string quartet for more ""lyrical moments"", though the final product used sequenced music instead. Kondo later cited the lack of interactivity that comes with orchestral music as one of the main reasons for the decision. Both six- and seven-track versions of the game's soundtrack were released on November 19, 2006, as part of a Nintendo Power promotion and bundled with replicas of the Master Sword and the Hylian Shield.",How many people would be in the orchestra Kondo imagined using for the soundtrack?,50,Kondo imagined using a full 50-person orchestra for the soundtrack.,0.0,0.16666666666666669,0.0,0.16666666666666669,0.8065834045410156,0.8248515725135803,0.8156152367591858,0.0
57096026ed30961900e8401a,Communication,"Nonverbal communication describes the process of conveying meaning in the form of non-word messages. Examples of nonverbal communication include haptic communication, chronemic communication, gestures, body language, facial expression, eye contact, and how one dresses. Nonverbal communication also relates to intent of a message. Examples of intent are voluntary, intentional movements like shaking a hand or winking, as well as involuntary, such as sweating. Speech also contains nonverbal elements known as paralanguage, e.g. rhythm, intonation, tempo, and stress. There may even be a pheromone component. Research has shown that up to 55% of human communication may occur through non-verbal facial expressions, and a further 38% through paralanguage. It affects communication most at the subconscious level and establishes trust. Likewise, written texts include nonverbal elements such as handwriting style, spatial arrangement of words and the use of emoticons to convey emotion.",What is an example of a voluntary intent of a message related to nonverbal communication?,shaking a hand,An example of a voluntary intent of a message related to nonverbal communication is shaking a hand.,4.368048869756373e-155,0.3,0.2222222222222222,0.3,0.8168431520462036,0.8545541167259216,0.8352732062339783,0.42613636363636365
5729a1066aef051400155050,Insect,"Insectivorous insects, or insects which feed on other insects, are beneficial to humans because they eat insects that could cause damage to agriculture and human structures. For example, aphids feed on crops and cause problems for farmers, but ladybugs feed on aphids, and can be used as a means to get significantly reduce pest aphid populations. While birds are perhaps more visible predators of insects, insects themselves account for the vast majority of insect consumption. Ants also help control animal populations by consuming small vertebrates. Without predators to keep them in check, insects can undergo almost unstoppable population explosions.:328–348:400",What insects feed on other insects?,Insectivorous,Insectivorous insects feed on other insects.,1.1640469867513693e-231,0.2857142857142857,0.0,0.2857142857142857,0.8693620562553406,0.9504296779632568,0.9080901145935059,0.33333333333333337
5728151c2ca10214002d9d87,Time,"A sequence of events, or series of events, is a sequence of items, facts, events, actions, changes, or procedural steps, arranged in time order (chronological order), often with causality relationships among the items. Because of causality, cause precedes effect, or cause and effect may appear together in a single item, but effect never precedes cause. A sequence of events can be presented in text, tables, charts, or timelines. The description of the items or events may include a timestamp. A sequence of events that includes the time along with place or location information to describe a sequential path may be referred to as a world line.",What may the description of events include?,a timestamp,"The description of events may include a timestamp, location information, and causality relationships.",9.594503055152632e-232,0.2666666666666667,0.15384615384615385,0.2666666666666667,0.8405270576477051,0.9043513536453247,0.8712719082832336,0.16129032258064518
572672e8708984140094c67b,Dutch_language,"Both languages are still largely mutually intelligible, although this relation can in some fields (such as lexicon, spelling and grammar) be asymmetric, as it is easier for Dutch speakers to understand written Afrikaans than it is for Afrikaans speakers to understand written Dutch. Afrikaans is grammatically far less complex than Dutch, and vocabulary items are generally altered in a clearly patterned manner, e.g. vogel becomes voël (""bird"") and regen becomes reën (""rain""). In South Africa, the number of students following Dutch at university, is difficult to estimate, since the academic study of Afrikaans inevitably includes the study of Dutch. Elsewhere in the world, the number of people learning Dutch is relatively small.",Is it difficult or easy to estimate the number of students in South Africa who study Dutch?,difficult,It is difficult to estimate the number of students in South Africa who study Dutch.,9.257324954728539e-232,0.125,0.0,0.125,0.823001503944397,0.8508012294769287,0.8366705179214478,0.20833333333333337
56e79e2737bdd419002c4253,University_of_Kansas,"The school newspaper of the University of Kansas is University Daily Kansan, which placed first in the Intercollegiate Writing Competition of the prestigious William Randolph Hearst Writing Foundation competition, often called ""The Pulitzers of College Journalism"" in 2007. In Winter 2008, a group of students created KUpedia, a wiki about all things KU. They have received student funding for operations in 2008–09. The KU Department of English publishes the Coal City Review, an annual literary journal of prose, poetry, reviews and illustrations. The Review typically features the work of many writers, but periodically spotlights one author, as in the case of 2006 Nelson Poetry Book Award-winner Voyeur Poems by Matthew Porubsky.",What is the name of the newspaper printed every day by the University of Kansas?,University Daily Kansan,The University of Kansas does not have a daily newspaper printed. The school newspaper is called the University Daily Kansan.,4.017758378857155e-155,0.2608695652173913,0.1904761904761905,0.2608695652173913,0.8297349214553833,0.895520806312561,0.8613736629486084,0.3989361702127659
56be8e353aeaaa14008c90c9,Beyoncé,"The remaining band members recorded ""Independent Women Part I"", which appeared on the soundtrack to the 2000 film, Charlie's Angels. It became their best-charting single, topping the U.S. Billboard Hot 100 chart for eleven consecutive weeks. In early 2001, while Destiny's Child was completing their third album, Beyoncé landed a major role in the MTV made-for-television film, Carmen: A Hip Hopera, starring alongside American actor Mekhi Phifer. Set in Philadelphia, the film is a modern interpretation of the 19th century opera Carmen by French composer Georges Bizet. When the third album Survivor was released in May 2001, Luckett and Roberson filed a lawsuit claiming that the songs were aimed at them. The album debuted at number one on the U.S. Billboard 200, with first-week sales of 663,000 copies sold. The album spawned other number-one hits, ""Bootylicious"" and the title track, ""Survivor"", the latter of which earned the group a Grammy Award for Best R&B Performance by a Duo or Group with Vocals. After releasing their holiday album 8 Days of Christmas in October 2001, the group announced a hiatus to further pursue solo careers.","Their third album, Survivor, sold how many during its first week?","663,000 copies","Their third album, Survivor, sold 663,000 copies during its first week.",5.477489369001354e-155,0.4,0.3076923076923077,0.4,0.8560869693756104,0.8956942558288574,0.8754428625106812,0.646551724137931
56e7a3f737bdd419002c42b6,Nanjing,"Into the first half of the twentieth century after the establishment of ROC, Nanjing gradually shifted from being a production hub towards being a heavy consumption city, mainly because of the rapid expansion of its wealthy population after Nanjing once again regained the political spotlight of China. A number of huge department stores such as Zhongyang Shangchang sprouted up, attracting merchants from all over China to sell their products in Nanjing. In 1933, the revenue generated by the food and entertainment industry in the city exceeded the sum of the output of the manufacturing and agriculture industry. One third of the city population worked in the service industry, .",What is Zhongyang Shangchang?,huge department stores,"Zhongyang Shangchang is a large department store in Nanjing that emerged during the period of the Republic of China's establishment, attracting merchants from across China to sell their products.",7.850707993042515e-232,0.1212121212121212,0.06451612903225806,0.1212121212121212,0.8067033290863037,0.8968544006347656,0.8493934869766235,0.3348214285714286
57264dedf1498d1400e8db8e,Intellectual_property,"The German equivalent was used with the founding of the North German Confederation whose constitution granted legislative power over the protection of intellectual property (Schutz des geistigen Eigentums) to the confederation. When the administrative secretariats established by the Paris Convention (1883) and the Berne Convention (1886) merged in 1893, they located in Berne, and also adopted the term intellectual property in their new combined title, the United International Bureaux for the Protection of Intellectual Property.",When was the Berne Convention?,1886,The Berne Convention was established in 1886.,0.0,0.25,0.0,0.25,0.8184278011322021,0.8316397070884705,0.8249808549880981,0.0
57291e601d04691400779075,"United_States_presidential_election,_2004","In the race for individual contributions, economist Lyndon LaRouche dominated the pack leading up to the primaries. According to the Federal Election Commission statistics, LaRouche had more individual contributors to his 2004 presidential campaign than any other candidate, until the final quarter of the primary season, when John Kerry surpassed him. As of the April 15 filing, LaRouche had 7834 individual contributions, of those who have given cumulatively, $200 or more, as compared to 6257 for John Kerry, 5582 for John Edwards, 4090 for Howard Dean, and 2744 for Gephardt.","Who, at the start of the primaries, had the most single campaign contributors?",Lyndon LaRouche,Lyndon LaRouche had the most single campaign contributors at the start of the primaries.,4.829607837557235e-155,0.25,0.14285714285714288,0.25,0.8653030395507812,0.9609770774841309,0.9106340408325195,0.5859375000000001
5725bdd9271a42140099d109,Israel,"In July 2006, a Hezbollah artillery assault on Israel's northern border communities and a cross-border abduction of two Israeli soldiers precipitated the month-long Second Lebanon War. On 6 September 2007, the Israeli Air Force destroyed a nuclear reactor in Syria. In May 2008, Israel confirmed it had been discussing a peace treaty with Syria for a year, with Turkey as a go-between. However, at the end of the year, Israel entered another conflict as a ceasefire between Hamas and Israel collapsed. The Gaza War lasted three weeks and ended after Israel announced a unilateral ceasefire. Hamas announced its own ceasefire, with its own conditions of complete withdrawal and opening of border crossings. Despite neither the rocket launchings nor Israeli retaliatory strikes having completely stopped, the fragile ceasefire remained in order. In what Israel described as a response to more than a hundred Palestinian rocket attacks on southern Israeli cities, Israel began an operation in Gaza on 14 November 2012, lasting eight days. Israel started another operation in Gaza following an escalation of rocket attacks by Hamas in July 2014.",When did the Israeli Air Force destroy a nuclear reactor in Syria?,6 September 2007,The Israeli Air Force destroyed a nuclear reactor in Syria on 6 September 2007.,4.829607837557235e-155,0.35294117647058826,0.2666666666666667,0.35294117647058826,0.8259851932525635,0.9048056602478027,0.8636006712913513,0.4573170731707317
5727299f708984140094da91,Late_Middle_Ages,"Louis did not leave a son as heir after his death in 1382. Instead, he named as his heir the young prince Sigismund of Luxemburg, who was 11 years old. The Hungarian nobility did not accept his claim, and the result was an internal war. Sigismund eventually achieved total control of Hungary and established his court in Buda and Visegrád. Both palaces were rebuilt and improved, and were considered the richest of the time in Europe. Inheriting the throne of Bohemia and the Holy Roman Empire, Sigismund continued conducting his politics from Hungary, but he was kept busy fighting the Hussites and the Ottoman Empire, which was becoming a menace to Europe in the beginning of the 15th century.",What was the result of the Hungarian nobility's refusal to accept Sigismund claim as Louis' heir?,internal war,The result of the Hungarian nobility's refusal to accept Sigismund's claim as Louis' heir was an internal war.,8.844844403089351e-232,0.18181818181818182,0.1,0.18181818181818182,0.8055658340454102,0.88238525390625,0.8422275185585022,0.13888888888888892
5733e94ad058e614000b6580,Tajikistan,"By law, religious communities must register by the State Committee on Religious Affairs (SCRA) and with local authorities. Registration with the SCRA requires a charter, a list of 10 or more members, and evidence of local government approval prayer site location. Religious groups who do not have a physical structure are not allowed to gather publicly for prayer. Failure to register can result in large fines and closure of place of worship. There are reports that registration on the local level is sometimes difficult to obtain. People under the age of 18 are also barred from public religious practice.",What can happen if you do not register?,can result in large fines and closure of place of worship,Large fines and closure of place of worship.,0.46761439722697934,0.8421052631578948,0.8235294117647058,0.8421052631578948,0.9620332717895508,0.9358682632446289,0.9487704038619995,0.6532519549876025
5726cc17708984140094d19d,Korean_War,"In a series of emergency meetings that lasted from 2–5 October, Chinese leaders debated whether to send Chinese troops into Korea. There was considerable resistance among many leaders, including senior military leaders, to confronting the U.S. in Korea. Mao strongly supported intervention, and Zhou was one of the few Chinese leaders who firmly supported him. After Lin Biao politely refused Mao's offer to command Chinese forces in Korea (citing his upcoming medical treatment), Mao decided that Peng Dehuai would be the commander of the Chinese forces in Korea after Peng agreed to support Mao's position. Mao then asked Peng to speak in favor of intervention to the rest of the Chinese leaders. After Peng made the case that if U.S. troops conquered Korea and reached the Yalu they might cross it and invade China the Politburo agreed to intervene in Korea. Later, the Chinese claimed that US bombers had violated PRC national airspace on three separate occasions and attacked Chinese targets before China intervened. On 8 October 1950, Mao Zedong redesignated the PLA North East Frontier Force as the Chinese People's Volunteer Army (PVA).",Who was Lin Biao replaced with when he declined to lead the Chinese troops in Korea?,Peng Dehuai,Peng Dehuai was replaced with when Lin Biao declined to lead the Chinese troops in Korea.,4.506889438070446e-155,0.2222222222222222,0.125,0.2222222222222222,0.8435322046279907,0.9540475010871887,0.8953925967216492,0.5514705882352943
57323d61e17f3d1400422771,Jehovah%27s_Witnesses,"From 1879, Watch Tower supporters gathered as autonomous congregations to study the Bible topically. Thirty congregations were founded, and during 1879 and 1880, Russell visited each to provide the format he recommended for conducting meetings. As congregations continued to form during Russell's ministry, they each remained self-administrative, functioning under the congregationalist style of church governance. In 1881, Zion's Watch Tower Tract Society was presided over by William Henry Conley, and in 1884, Charles Taze Russell incorporated the society as a non-profit business to distribute tracts and Bibles. By about 1900, Russell had organized thousands of part- and full-time colporteurs, and was appointing foreign missionaries and establishing branch offices. By the 1910s, Russell's organization maintained nearly a hundred ""pilgrims,"" or traveling preachers. Russell engaged in significant global publishing efforts during his ministry, and by 1912, he was the most distributed Christian author in the United States.",Who presided over Zion's Watch Tower Tract Society in 1881?,William Henry Conley,William Henry Conley presided over Zion's Watch Tower Tract Society in 1881.,3.1712496890592535e-78,0.375,0.2857142857142857,0.375,0.8576558828353882,0.9587677717208862,0.9053975939750671,0.7549857549857552
57095eaaed30961900e84012,Identity_(social_science),"Anthropologists have contributed to the debate by shifting the focus of research: One of the first challenges for the researcher wishing to carry out empirical research in this area is to identify an appropriate analytical tool. The concept of boundaries is useful here for demonstrating how identity works. In the same way as Barth, in his approach to ethnicity, advocated the critical focus for investigation as being ""the ethnic boundary that defines the group rather than the cultural stuff that it encloses"" (1969:15), social anthropologists such as Cohen and Bray have shifted the focus of analytical study from identity to the boundaries that are used for purposes of identification. If identity is a kind of virtual site in which the dynamic processes and markers used for identification are made apparent, boundaries provide the framework on which this virtual site is built. They concentrated on how the idea of community belonging is differently constructed by individual members and how individuals within the group conceive ethnic boundaries.",Boundaries are frequently used by researchers to help define what?,identity,Boundaries are frequently used by researchers to help define community belonging and ethnic boundaries.,0.0,0.0,0.0,0.0,0.7982045412063599,0.823174238204956,0.8104971051216125,0.0
56ded0573277331400b4d745,Arnold_Schwarzenegger,"Schwarzenegger was a founding celebrity investor in the Planet Hollywood chain of international theme restaurants (modeled after the Hard Rock Cafe) along with Bruce Willis, Sylvester Stallone and Demi Moore. Schwarzenegger severed his financial ties with the business in early 2000. Schwarzenegger said the company had not had the success he had hoped for, claiming he wanted to focus his attention on ""new US global business ventures"" and his movie career.",What other successful theme restaurant chain was Planet Hollywood modeled on?,the Hard Rock Cafe,The Hard Rock Cafe.,9.53091075863908e-155,1.0,1.0,1.0,0.9891259074211121,0.9864177107810974,0.9877699613571167,0.7361111111111112
5727a1232ca10214002d925b,"New_Haven,_Connecticut","In April 2009, the United States Supreme Court agreed to hear a suit over reverse discrimination brought by 20 white and Hispanic firefighters against the city. The suit involved the 2003 promotion test for the New Haven Fire Department. After the tests were scored, no blacks scored high enough to qualify for consideration for promotion, so the city announced that no one would be promoted. On 29 June 2009, the United States Supreme Court ruled in favor of the firefighters, agreeing that they were improperly denied promotion because of their race. The case, Ricci v. DeStefano, became highly publicized and brought national attention to New Haven politics due to the involvement of then-Supreme Court nominee (and Yale Law School graduate) Sonia Sotomayor in a lower court decision.",What was the name of the 2009 case in which the U.S. Supreme Court awarded relief to New Haven firefighters against the city of New Haven?,Ricci v. DeStefano,The name of the 2009 case in which the U.S. Supreme Court awarded relief to New Haven firefighters against the city of New Haven is Ricci v. DeStefano.,3.382978718431202e-155,0.1875,0.13333333333333333,0.1875,0.8519796133041382,0.913665771484375,0.8817451596260071,0.340909090909091
570a73804103511400d59731,Emotion,"Based on discoveries made through neural mapping of the limbic system, the neurobiological explanation of human emotion is that emotion is a pleasant or unpleasant mental state organized in the limbic system of the mammalian brain. If distinguished from reactive responses of reptiles, emotions would then be mammalian elaborations of general vertebrate arousal patterns, in which neurochemicals (for example, dopamine, noradrenaline, and serotonin) step-up or step-down the brain's activity level, as visible in body movements, gestures and postures. Emotions can likely be mediated by pheromones (see fear).",Reactive responses are present in the brains of what animals?,reptiles,Reactive responses are present in the brains of reptiles.,0.0,0.19999999999999998,0.0,0.19999999999999998,0.8193655014038086,0.8253623843193054,0.8223530054092407,0.0
57294e7a6aef051400154c92,Bermuda,"The Constitution of Bermuda came into force on 1 June 1967; it was amended in 1989 and 2003. The head of government is the premier. A cabinet is nominated by the premier and appointed officially by the governor. The legislative branch consists of a bicameral parliament modelled on the Westminster system. The Senate is the upper house, consisting of 11 members appointed by the governor on the advice of the premier and the leader of the opposition. The House of Assembly, or lower house, has 36 members, elected by the eligible voting populace in secret ballot to represent geographically defined constituencies.",When was the Constitution of Bermuda enforced?,1 June 1967,The Constitution of Bermuda was enforced on 1 June 1967.,5.7592918561109494e-155,0.4615384615384615,0.3636363636363636,0.4615384615384615,0.8547331094741821,0.9111549258232117,0.8820427060127258,0.5067567567567568
5726c10add62a815002e8f83,Pope_Paul_VI,"Reform of the liturgy had been a part of the liturgical movements in the 20th century mainly in France, and Germany which were officially recognized by Pius XII in his encyclical Mediator Dei. During the pontificate of Pius XII, the Vatican eased regulations on the use of Latin in Roman Catholic liturgies, permitting some use of vernacular languages during baptisms, funerals and other events. In 1951 and 1955, the Easter liturgies underwent revision, most notably including the reintroduction of the Easter Triduum. The Second Vatican Council made no changes to the Roman Missal, but in the document Sacrosanctum Concilium mandated that a general revision of it take place. After the Vatican Council, in April 1969, Paul VI approved the ""new Order of Mass"" promulgated in 1970, as stated in the Acta Apostolica Sedis to ""end experimentation"" with the Mass and which included the introduction of three new Eucharistic Prayers to what was up to then a single Roman Canon.",What type of service did Paul Vi announce reformed in 1969?,Mass,"Paul VI announced the reformed ""new Order of Mass"" in 1969.",0.0,0.16666666666666669,0.0,0.16666666666666669,0.8113105297088623,0.8221688270568848,0.8167035579681396,0.0
572f0356dfa6aa1500f8d566,Elevator,"There are several technologies aimed to provide better experience to passengers suffering from claustrophobia, anthropophobia or social anxiety. Israeli startup DigiGage uses motion sensors to scroll the pre-rendered images, building and floor-specific content on a screen embedded into the wall as the cab moves up and down. British company LiftEye provides a virtual window technology to turn common elevator into panoramic. It creates 3d video panorama using live feed from cameras placed vertically along the facade and synchronizes it with cab movement. The video is projected on a wall-sized screens making it look like the walls are made of glass.",How does it produce the panoramic effects?,It creates 3d video panorama using live feed from cameras placed vertically along the facade and synchronizes it with cab movement,LiftEye produces panoramic effects by creating 3D video panoramas using live feed from cameras placed vertically along the facade and synchronizing it with cab movement.,0.4666756931662376,0.8695652173913043,0.8636363636363635,0.8695652173913043,0.9482302069664001,0.9699582457542419,0.9589712023735046,0.8877857457219044
5706962d52bb891400689ab0,House_music,"Soul and disco influenced house music, plus mixing and editing techniques earlier explored by disco, garage music and post-disco DJs, producers, and audio engineers such as Walter Gibbons, Tom Moulton, Jim Burgess, Larry Levan, Ron Hardy, M & M, and others who produced longer, more repetitive, and percussive arrangements of existing disco recordings. Early house producers such as Frankie Knuckles created similar compositions from scratch, using samplers, synthesizers, sequencers, and drum machines.",what did Frankie Knuckles use to create his compositions?,"samplers, synthesizers, sequencers, and drum machines","Frankie Knuckles used samplers, synthesizers, sequencers, and drum machines to create his compositions.",0.3805803001674946,0.631578947368421,0.5882352941176471,0.631578947368421,0.8952276706695557,0.9354894161224365,0.9149158000946045,0.8934494195688227
572f53ca04bcaa1900d76854,Transistor,"BJTs have three terminals, corresponding to the three layers of semiconductor—an emitter, a base, and a collector. They are useful in amplifiers because the currents at the emitter and collector are controllable by a relatively small base current. In an n–p–n transistor operating in the active region, the emitter–base junction is forward biased (electrons and holes recombine at the junction), and electrons are injected into the base region. Because the base is narrow, most of these electrons will diffuse into the reverse-biased (electrons and holes are formed at, and move away from the junction) base–collector junction and be swept into the collector; perhaps one-hundredth of the electrons will recombine in the base, which is the dominant mechanism in the base current. By controlling the number of electrons that can leave the base, the number of electrons entering the collector can be controlled. Collector current is approximately β (common-emitter current gain) times the base current. It is typically greater than 100 for small-signal transistors but can be smaller in transistors designed for high-power applications.",How many layers of semiconductor do BJTs have?,three,BJTs have three layers of semiconductor.,1.1640469867513693e-231,0.2857142857142857,0.0,0.2857142857142857,0.8064717054367065,0.8238152265548706,0.8150511980056763,0.33333333333333337
5711205bb654c5140001fb89,Nintendo_Entertainment_System,"Nintendo was accused of antitrust behavior because of the strict licensing requirements. The United States Department of Justice and several states began probing Nintendo's business practices, leading to the involvement of Congress and the Federal Trade Commission (FTC). The FTC conducted an extensive investigation which included interviewing hundreds of retailers. During the FTC probe, Nintendo changed the terms of its publisher licensing agreements to eliminate the two-year rule and other restrictive terms. Nintendo and the FTC settled the case in April 1991, with Nintendo required to send vouchers giving a $5 discount off to a new game, to every person that had purchased a NES title between June 1988 and December 1990. GameSpy remarked that Nintendo's punishment was particularly weak giving the case's findings, although it has been speculated that the FTC did not want to damage the video game industry in the United States.",What was Nintendo accused of?,antitrust behavior,Nintendo was accused of antitrust behavior due to strict licensing requirements.,5.477489369001354e-155,0.3076923076923077,0.18181818181818182,0.3076923076923077,0.8399235010147095,0.8774107694625854,0.8582579493522644,0.646551724137931
5725fc62271a42140099d3a7,Hellenistic_period,"The Attalid dynasty of Pergamum lasted little longer; a Roman ally until the end, its final king Attalus III died in 133 BC without an heir, and taking the alliance to its natural conclusion, willed Pergamum to the Roman Republic. The final Greek resistance came in 88 BC, when King Mithridates of Pontus rebelled against Rome, captured Roman held Anatolia, and massacred up to 100,000 Romans and Roman allies across Asia Minor. Many Greek cities, including Athens, overthrew their Roman puppet rulers and joined him in the Mithridatic wars. When he was driven out of Greece by the Roman general Lucius Cornelius Sulla, who laid siege to Athens and razed the city. Mithridates was finally defeated by Gnaeus Pompeius Magnus (Pompey the Great) in 65 BC. Further ruin was brought to Greece by the Roman civil wars, which were partly fought in Greece. Finally, in 27 BC, Augustus directly annexed Greece to the new Roman Empire as the province of Achaea. The struggles with Rome had left Greece depopulated and demoralised. Nevertheless, Roman rule at least brought an end to warfare, and cities such as Athens, Corinth, Thessaloniki and Patras soon recovered their prosperity.",Who led the final Greek resistance?,Mithridates of Pontus,King Mithridates of Pontus led the final Greek resistance.,4.034282314146679e-78,0.5,0.4,0.5,0.8868087530136108,0.9247750043869019,0.9053940773010254,0.8179012345679013
572f6f7004bcaa1900d76952,Han_dynasty,"Some important texts were created and studied by scholars. Philosophical works written by Yang Xiong (53 BC – 18 AD), Huan Tan (43 BC – 28 AD), Wang Chong (27–100 AD), and Wang Fu (78–163 AD) questioned whether human nature was innately good or evil and posed challenges to Dong's universal order. The Records of the Grand Historian by Sima Tan (d. 110 BC) and his son Sima Qian (145–86 BC) established the standard model for all of imperial China's Standard Histories, such as the Book of Han written by Ban Biao (3–54 AD), his son Ban Gu (32–92 AD), and his daughter Ban Zhao (45–116 AD). There were dictionaries such as the Shuowen Jiezi by Xu Shen (c. 58 – c. 147 AD) and the Fangyan by Yang Xiong. Biographies on important figures were written by various gentrymen. Han dynasty poetry was dominated by the fu genre, which achieved its greatest prominence during the reign of Emperor Wu.",What type of poetry had much influence in the Han dynasty?,fu,The fu genre of poetry had much influence in the Han dynasty.,9.788429383461836e-232,0.15384615384615385,0.0,0.15384615384615385,0.8090424537658691,0.8555272817611694,0.8316357731819153,0.2380952380952381
572b76f734ae481900deae31,Idealism,"Kierkegaard criticised Hegel's idealist philosophy in several of his works, particularly his claim to a comprehensive system that could explain the whole of reality. Where Hegel argues that an ultimate understanding of the logical structure of the world is an understanding of the logical structure of God's mind, Kierkegaard asserting that for God reality can be a system but it cannot be so for any human individual because both reality and humans are incomplete and all philosophical systems imply completeness. A logical system is possible but an existential system is not. ""What is rational is actual; and what is actual is rational"". Hegel's absolute idealism blurs the distinction between existence and thought: our mortal nature places limits on our understanding of reality;","According to Kierkegaard, why can't reality be a system for human beings?",humans are incomplete,"According to Kierkegaard, reality can't be a system for human beings because both reality and humans are incomplete, and all philosophical systems imply completeness.",3.6596954424873074e-155,0.21428571428571425,0.15384615384615385,0.21428571428571425,0.8057657480239868,0.8540785908699036,0.8292190432548523,0.3676470588235294
572862ab2ca10214002da2cc,History_of_India,"During the Sangam period Tamil literateure flourished from the 3rd century BCE to the 4th century CE. During this period the 3 Tamil Dynasties Chera dynasty, Chola dynasty and the Pandyan Dynasty ruled parts of southern India. The Sangam literature deals with the history, politics, wars and culture of the Tamil people of this period. The scholars of the Sangam period rose from among the common people who sought the patronage of the Tamil Kings but who mainly wrote about the common people and their concerns. Unlike Sanskrit writers who were mostly Brahmins, Sangam writers came from diverse classes and social backgrounds and were mostly non-Brahmins. They belonged to different faiths and professions like farmers, artisans, merchants, monks, priests and even princes and quite few of them were even women.",What was the extent of the Sangam period?,3rd century BCE to the 4th century CE,The Sangam period spanned from the 3rd century BCE to the 4th century CE.,0.4324227075463215,0.7272727272727273,0.7000000000000001,0.7272727272727273,0.8933322429656982,0.9398695826530457,0.9160102009773254,0.812766967252017
56e0f4db7aa994140058e812,Space_Race,"American Virgil ""Gus"" Grissom repeated Shepard's suborbital flight in Liberty Bell 7 on July 21, 1961. Almost a year after the Soviet Union put a human into orbit, astronaut John Glenn became the first American to orbit the Earth, on February 20, 1962. His Mercury-Atlas 6 mission completed three orbits in the Friendship 7 spacecraft, and splashed down safely in the Atlantic Ocean, after a tense reentry, due to what falsely appeared from the telemetry data to be a loose heat-shield. As the first American in orbit, Glenn became a national hero, and received a ticker-tape parade in New York City, reminiscent of that given for Charles Lindbergh. On February 23, 1962, President Kennedy escorted him in a parade at Cape Canaveral Air Force Station, where he awarded Glenn with the NASA service medal.",When did John Glenn orbit the Earth?,"February 20, 1962","February 20, 1962.",1.133422688662942e-154,1.0,1.0,1.0,0.9707736968994141,0.9917951226234436,0.9811718463897705,0.625
5726da9b708984140094d3a6,Chinese_characters,"By the late Eastern Han period, an early form of semi-cursive script appeared, developing out of a cursively written form of neo-clerical script[c] and simple cursive. This semi-cursive script was traditionally attributed to Liu Desheng c. 147–188 AD,[d] although such attributions refer to early masters of a script rather than to their actual inventors, since the scripts generally evolved into being over time. Qiu gives examples of early semi-cursive script, showing that it had popular origins rather than being purely Liu’s invention.",What script was traditionally attributed to Liu Desheng?,semi-cursive,"The script traditionally attributed to Liu Desheng was the semi-cursive script, which emerged during the late Eastern Han period.",8.726094729337945e-232,0.18181818181818182,0.1,0.18181818181818182,0.8042160272598267,0.9012980461120605,0.8499939441680908,0.17857142857142858
